step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
166,TRANSFER,204951.37,C763158589,204951.37,0.0,C846072778,0.0,0.0,1,0
167,PAYMENT,16442.71,C242908450,47122.07,30679.36,M782779939,0.0,0.0,0,0
431,PAYMENT,3418.82,C1157038208,753657.0,750238.18,M728279146,0.0,0.0,0,0
284,CASH_OUT,217658.87,C1874472240,0.0,0.0,C645425566,1807409.73,2025068.6,0,0
250,CASH_IN,21574.34,C1326523971,473129.0,494703.34,C795197449,191120.66,169546.32,0,0
402,PAYMENT,4681.29,C1060437173,566.44,0.0,M151819798,0.0,0.0,0,0
345,TRANSFER,166271.16,C1392757965,166271.16,0.0,C472347889,0.0,0.0,1,0
137,CASH_OUT,1746415.27,C608259465,1746415.27,0.0,C1307118574,532359.77,2278775.04,1,0
288,TRANSFER,1905476.22,C693914149,1905476.22,0.0,C392618235,0.0,0.0,1,0
712,TRANSFER,6514.47,C1829047809,6514.47,0.0,C152722273,0.0,0.0,1,0
604,TRANSFER,714218.48,C454938739,714218.48,0.0,C482986731,0.0,0.0,1,0
220,CASH_OUT,1179162.08,C468480326,1179162.08,0.0,C1670584857,29723.31,1208885.39,1,0
11,PAYMENT,1083.14,C1861185985,641651.74,640568.6,M1021686060,0.0,0.0,0,0
530,CASH_OUT,398711.68,C1554476444,398711.68,0.0,C1448973297,652931.8,1051643.49,1,0
281,CASH_OUT,7346.35,C401287871,30267.0,22920.65,C911281963,1408933.99,1416280.34,0,0
349,CASH_OUT,80800.21,C782267522,80800.21,0.0,C2086699676,0.0,80800.21,1,0
444,CASH_OUT,541486.74,C1890301666,541486.74,0.0,C1690450684,0.0,541486.74,1,0
231,CASH_OUT,94372.61,C1451318490,0.0,0.0,C421443093,471783.48,566156.08,1,0
279,PAYMENT,1564.43,C3173115,184771.69,183207.27,M1581586955,0.0,0.0,0,0
719,TRANSFER,534518.98,C1636058456,534518.98,0.0,C937763226,0.0,0.0,1,0
240,TRANSFER,723782.37,C1106941921,723782.37,0.0,C130285450,0.0,0.0,1,0
9,CASH_OUT,304723.82,C596491115,44678.0,0.0,C1952151719,322423.19,673816.87,0,0
735,CASH_OUT,92735.71,C786761311,92735.71,0.0,C570188819,921583.3,1014319.01,1,0
251,CASH_OUT,45994.17,C2010054151,41123.0,0.0,C2048698247,16157.99,62152.16,0,0
609,TRANSFER,228706.19,C1931126401,228706.19,0.0,C579423409,0.0,0.0,1,0
355,TRANSFER,42483.97,C1483983582,42483.97,0.0,C1385439300,0.0,0.0,1,0
15,CASH_OUT,170.0,C1065370362,170.0,0.0,C200064275,413421.36,345764.15,1,0
516,TRANSFER,414794.23,C266064444,414794.23,0.0,C33901229,0.0,0.0,1,0
18,CASH_OUT,128007.34,C2075896921,266873.44,138866.1,C1663406868,362193.22,592577.51,0,0
182,CASH_OUT,39732.09,C1062575535,0.0,0.0,C936790367,8342452.0,8382184.09,0,0
623,TRANSFER,67128.33,C499091192,67128.33,0.0,C871329563,0.0,0.0,1,0
699,TRANSFER,62372.43,C2003289304,62372.43,0.0,C7749792,0.0,0.0,1,0
329,PAYMENT,25142.7,C99756015,517763.0,492620.3,M1507668332,0.0,0.0,0,0
15,CASH_OUT,95428.32,C947728507,0.0,0.0,C1720721903,0.0,95428.32,1,0
383,TRANSFER,106601.15,C1575202335,106601.15,0.0,C278215975,0.0,0.0,1,0
331,CASH_IN,50278.44,C1960944196,44394.0,94672.44,C662267229,1440308.67,1390030.23,0,0
127,CASH_OUT,701707.89,C906024214,701707.89,0.0,C322369737,3010281.05,3711988.94,1,0
322,PAYMENT,55641.22,C1256773859,0.0,0.0,M983741787,0.0,0.0,0,0
164,CASH_OUT,6395.31,C882988731,21812.7,15417.39,C491659918,74273.04,80668.36,0,0
303,CASH_OUT,270822.14,C1424774210,17123.0,0.0,C852071369,213265.76,484087.9,0,0
307,CASH_OUT,63254.5,C364017058,19150.0,0.0,C638060373,1097955.16,1161209.65,0,0
185,PAYMENT,6445.82,C706334315,196599.01,190153.19,M486442796,0.0,0.0,0,0
583,TRANSFER,459378.91,C1642524943,459378.91,0.0,C715170172,0.0,0.0,1,0
348,PAYMENT,25332.55,C1102033920,159717.91,134385.36,M1384133567,0.0,0.0,0,0
274,CASH_OUT,982414.06,C281479258,982414.06,0.0,C1702975,536.68,982950.73,1,0
342,TRANSFER,22402.21,C594348983,22402.21,0.0,C978716589,0.0,0.0,1,0
663,CASH_OUT,115782.68,C1315392572,115782.68,0.0,C149911894,45843.46,161626.14,1,0
395,CASH_IN,132495.58,C1260926445,20687115.65,20819611.22,C2087925528,1520396.87,1387901.3,0,0
410,CASH_OUT,1232013.7,C1626793558,1232013.7,0.0,C1907745534,0.0,1232013.7,1,0
736,TRANSFER,537539.57,C2018539678,537539.57,0.0,C282412954,0.0,0.0,1,0
369,CASH_IN,52287.99,C1078159372,603808.41,656096.4,C1117555239,2723357.08,2671069.09,0,0
587,CASH_OUT,288263.38,C747807405,288263.38,0.0,C1626435934,67081.67,355345.05,1,0
185,TRANSFER,164213.17,C236258946,164213.17,0.0,C439854722,0.0,0.0,1,0
736,CASH_OUT,274799.58,C1263652542,274799.58,0.0,C1406817938,0.0,274799.58,1,0
260,TRANSFER,8332002.94,C1485613101,8332002.94,0.0,C397739299,0.0,0.0,1,0
334,CASH_OUT,99879.98,C2000787728,0.0,0.0,C5723089,282602.8,382482.78,0,0
376,PAYMENT,584.08,C752118857,0.0,0.0,M650921447,0.0,0.0,0,0
328,CASH_IN,160232.53,C1566924593,2885909.95,3046142.48,C801894130,316054.19,155821.67,0,0
46,TRANSFER,585010.21,C1948614614,585010.21,0.0,C218558993,0.0,0.0,1,0
482,CASH_OUT,37831.15,C1939829449,37831.15,0.0,C1329996187,918489.62,956320.77,1,0
183,PAYMENT,12569.16,C421358061,53125.0,40555.84,M116016598,0.0,0.0,0,0
13,PAYMENT,18600.9,C107062980,10914.0,0.0,M1477871556,0.0,0.0,0,0
694,TRANSFER,151054.46,C508937492,56106.0,0.0,C1865244594,1861178.84,2012233.3,0,0
308,CASH_OUT,138710.87,C148850102,5129.0,0.0,C364707889,0.0,138710.87,0,0
730,CASH_OUT,10000000.0,C2065498878,10000000.0,0.0,C502437065,819130.39,10819130.39,1,0
256,CASH_OUT,70696.74,C40915366,70696.74,0.0,C1875866923,90517.55,161214.29,1,0
14,TRANSFER,65488.05,C236875489,65488.05,0.0,C528705657,0.0,0.0,1,0
384,TRANSFER,2374412.42,C958603903,2374412.42,0.0,C68780715,0.0,0.0,1,0
682,CASH_OUT,5271.46,C1642527163,5271.46,0.0,C1423205265,11605234.19,11610505.64,1,0
656,CASH_OUT,283121.68,C1974514643,283121.68,0.0,C474804465,77431.12,360552.79,1,0
14,CASH_OUT,266218.81,C960631321,435201.46,168982.65,C1030706332,6399613.95,6665832.76,0,0
134,CASH_IN,260502.77,C890604380,21139.0,281641.77,C542135723,1661186.26,1400683.49,0,0
384,TRANSFER,136903.9,C1899752414,136903.9,0.0,C273852737,0.0,0.0,1,0
440,TRANSFER,10000000.0,C1351320610,15049594.33,5049594.33,C1808132497,0.0,0.0,1,0
84,TRANSFER,8380.79,C392060027,8380.79,0.0,C45705350,0.0,0.0,1,0
180,CASH_OUT,2790.74,C981310318,0.0,0.0,C2043356286,2815289.98,3075754.61,0,0
323,CASH_OUT,25761.04,C2061910313,25761.04,0.0,C1505894809,896426.99,922188.03,1,0
327,CASH_OUT,93669.82,C311516425,0.0,0.0,C511195467,94582.75,188252.57,0,0
596,CASH_OUT,176170.35,C277692053,0.0,0.0,C141213399,37454261.82,37630432.17,0,0
398,CASH_OUT,9725837.08,C792281006,9725837.08,0.0,C416165291,160684.93,9886522.01,1,0
370,CASH_OUT,310726.29,C1125292418,310726.29,0.0,C1284811056,1270319.48,1581045.77,1,0
546,CASH_OUT,40347.46,C1730018626,0.0,0.0,C2020018352,1190012.8,1230360.26,0,0
167,CASH_IN,203981.17,C936843030,14971.0,218952.17,C1686057886,0.0,0.0,0,0
160,TRANSFER,1176551.27,C1652292465,0.0,0.0,C515522027,1693580.21,2870131.49,0,0
43,PAYMENT,6632.13,C76894704,15239.0,8606.87,M1006660316,0.0,0.0,0,0
326,TRANSFER,2112457.03,C1024012201,29905.0,0.0,C1564893697,368391.5,2480848.53,0,0
585,CASH_OUT,8286342.51,C1320375746,8286342.51,0.0,C2056964049,9538756.13,17825098.64,1,0
11,CASH_IN,280596.16,C1129092108,10538.0,291134.16,C1185878430,100474.0,0.0,0,0
228,CASH_OUT,120491.56,C619309761,120491.56,0.0,C80160566,0.0,120491.56,1,0
570,CASH_OUT,2925859.58,C1546564200,2925859.58,0.0,C1313698236,148038.26,3073897.84,1,0
233,TRANSFER,122090.79,C1531940496,122090.79,0.0,C1898572552,0.0,0.0,1,0
154,TRANSFER,1581441.8,C1665891733,1581441.8,0.0,C1915924384,0.0,0.0,1,0
179,CASH_IN,6755.28,C355667393,23546509.13,23553264.41,C2111937601,100192.69,93437.4,0,0
36,PAYMENT,26176.3,C1347373661,5008.0,0.0,M2094888102,0.0,0.0,0,0
127,CASH_OUT,321883.89,C99535161,321883.89,0.0,C1399433313,52392.86,374276.75,1,0
590,CASH_OUT,47040.25,C644020710,0.0,0.0,C199145892,2542502.68,2589542.93,0,0
194,TRANSFER,911895.71,C451714826,911895.71,0.0,C437448683,0.0,0.0,1,0
66,TRANSFER,2322909.69,C1795295,2322909.69,0.0,C658604431,0.0,0.0,1,0
710,CASH_OUT,10000000.0,C1178177971,10000000.0,0.0,C1773776028,131207.41,10131207.41,1,0
327,CASH_OUT,244187.64,C1202493146,11377.0,0.0,C629694228,165278.79,409466.43,0,0
524,TRANSFER,149964.9,C499249163,223242.0,73277.1,C438314595,0.0,149964.9,0,0
43,CASH_OUT,362152.77,C1825250063,362152.77,0.0,C321399553,282809.47,644962.23,1,0
280,CASH_IN,48263.51,C297255123,4033675.24,4081938.75,C1793686650,1212111.05,1163847.54,0,0
331,PAYMENT,25446.92,C151904968,167073.43,141626.51,M361871206,0.0,0.0,0,0
184,CASH_IN,40137.66,C1505605669,17095.0,57232.66,C249636715,33201.72,0.0,0,0
206,CASH_OUT,144570.66,C1854149754,175977.0,31406.34,C460089096,0.0,144570.66,0,0
1,TRANSFER,25071.46,C669700766,25071.46,0.0,C1384210339,0.0,0.0,1,0
405,CASH_OUT,10000000.0,C273979298,10000000.0,0.0,C1510815107,111802.81,10111802.81,1,0
204,PAYMENT,1763.14,C1598110056,110219.0,108455.86,M1758022467,0.0,0.0,0,0
231,CASH_IN,93106.15,C269065665,413809.0,506915.15,C1289836970,190591.0,97484.84,0,0
414,CASH_OUT,533269.77,C1010973952,533269.77,0.0,C295852822,20836.5,554106.28,1,0
583,TRANSFER,2149658.47,C1696909244,2149658.47,0.0,C1197995653,0.0,0.0,1,0
457,CASH_OUT,1017016.67,C1729864710,1017016.67,0.0,C497024092,0.0,1017016.67,1,0
539,CASH_OUT,79594.91,C149676565,79594.91,0.0,C1488768076,2009434.94,2089029.85,1,0
530,CASH_OUT,148680.12,C547292617,148680.12,0.0,C1499118681,0.0,148680.12,1,0
239,TRANSFER,495991.64,C1628056782,495991.64,0.0,C913892512,0.0,0.0,1,0
415,TRANSFER,1675153.28,C871029924,1675153.28,0.0,C1466367171,0.0,0.0,1,0
375,CASH_IN,68720.46,C1378006034,5690862.09,5759582.55,C1646790333,95899.16,27178.7,0,0
664,TRANSFER,4651.43,C390569231,4651.43,0.0,C1354246333,0.0,0.0,1,0
193,CASH_OUT,113273.1,C1323930150,113273.1,0.0,C1005714733,0.0,113273.1,1,0
635,TRANSFER,438394.67,C1982875567,438394.67,0.0,C458044692,0.0,0.0,1,0
45,TRANSFER,357836.57,C353840221,357836.57,0.0,C1679122685,0.0,0.0,1,0
328,PAYMENT,20228.07,C1832726947,10555.0,0.0,M801314126,0.0,0.0,0,0
355,TRANSFER,507412.51,C19815182,0.0,0.0,C1654951352,24194319.87,24701732.39,0,0
393,CASH_IN,304144.84,C995418948,210066.0,514210.84,C1341684925,368892.84,64747.99,0,0
169,TRANSFER,978261.98,C1454479269,978261.98,0.0,C478742844,0.0,0.0,1,0
265,TRANSFER,127916.67,C1684685440,127916.67,0.0,C98246115,0.0,0.0,1,0
354,CASH_OUT,57352.62,C1886928366,52059.0,0.0,C1706720621,0.0,57352.62,0,0
735,CASH_OUT,444898.97,C997831977,444898.97,0.0,C709373324,1970664.81,2415563.78,1,0
565,CASH_OUT,172621.88,C441805904,316224.21,143602.33,C1410000923,2713691.9,2886313.78,0,0
404,CASH_OUT,44521.41,C1355412908,0.0,0.0,C375236793,56666.58,101187.99,0,0
215,PAYMENT,4830.5,C177327333,30032.0,25201.5,M383770006,0.0,0.0,0,0
17,CASH_OUT,365780.83,C2115421485,73371.0,0.0,C1186966375,0.0,473661.24,0,0
120,CASH_OUT,49571.87,C1966331810,49571.87,0.0,C112858734,312586.22,362158.08,1,0
277,PAYMENT,13243.76,C1444830585,496.0,0.0,M1170009839,0.0,0.0,0,0
398,CASH_OUT,489944.93,C194088609,489944.93,0.0,C1786318719,297207.53,787152.46,1,0
469,CASH_OUT,10000000.0,C210168934,10000000.0,0.0,C1856701476,817443.72,10817443.72,1,0
261,TRANSFER,259186.43,C1374344025,259186.43,0.0,C717552851,0.0,0.0,1,0
134,CASH_OUT,210306.31,C689759799,34800.1,0.0,C1431171496,709114.0,539898.4,0,0
88,CASH_OUT,4022408.76,C987446721,4022408.76,0.0,C1981613973,4542879.5,8565288.26,1,0
135,CASH_OUT,515645.16,C1386605683,515645.16,0.0,C509021077,283377.85,799023.01,1,0
250,CASH_IN,593.24,C2046518017,1784884.08,1785477.32,C83782890,7958758.55,7958165.3,0,0
194,CASH_OUT,21741.36,C996937120,21741.36,0.0,C2092944197,1291168.87,1312910.22,1,0
522,CASH_OUT,1543975.74,C1183754268,1543975.74,0.0,C2139688742,273464.29,1817440.03,1,0
552,TRANSFER,692743.57,C1785747825,692743.57,0.0,C1989613920,0.0,0.0,1,0
346,CASH_OUT,194062.63,C2034538535,11262.0,0.0,C1771604356,263386.88,457449.51,0,0
136,TRANSFER,7563536.91,C584194979,7563536.91,0.0,C2018653161,0.0,0.0,1,0
142,PAYMENT,1312.16,C1433885466,71059.6,69747.45,M14499473,0.0,0.0,0,0
279,CASH_OUT,91143.03,C1730763120,0.0,0.0,C949942538,3819235.42,3910378.44,0,0
168,PAYMENT,3763.33,C1538859540,8668.0,4904.67,M703230275,0.0,0.0,0,0
391,TRANSFER,1309940.05,C291081099,1309940.05,0.0,C1496286083,0.0,0.0,1,0
402,CASH_OUT,241433.68,C1054176243,0.0,0.0,C879299582,3129767.76,3371201.44,0,0
235,CASH_IN,205115.53,C1028491655,19722846.56,19927962.09,C1008752976,552090.49,346974.96,0,0
633,CASH_OUT,405400.26,C134085656,405400.26,0.0,C1027510242,707011.54,1112411.81,1,0
31,CASH_OUT,120406.39,C1938001564,120406.39,0.0,C878440089,0.0,120406.39,1,0
173,CASH_OUT,8594499.99,C1414061418,8594499.99,0.0,C161212060,188325.81,8782825.8,1,0
604,TRANSFER,277582.53,C2144116571,277582.53,0.0,C570246252,0.0,0.0,1,0
188,CASH_OUT,61146.16,C922685114,45716.0,0.0,C1048214308,269108.21,330254.37,0,0
36,PAYMENT,34937.81,C1397667025,108413.0,73475.19,M1130198217,0.0,0.0,0,0
151,TRANSFER,273746.13,C1085303819,273746.13,0.0,C1227606415,0.0,0.0,1,0
373,CASH_IN,156579.58,C1251395771,14466911.53,14623491.11,C1519236914,166987.35,10407.76,0,0
706,CASH_OUT,265961.0,C1978041486,265961.0,0.0,C1543581230,9354076.45,9620037.45,1,0
178,PAYMENT,25999.04,C1938531867,40042.0,14042.96,M1184881553,0.0,0.0,0,0
254,TRANSFER,591159.5,C1654923779,591159.5,0.0,C931026278,0.0,0.0,1,0
160,CASH_IN,323863.74,C850203751,7873329.96,8197193.69,C1931410281,449073.59,125209.85,0,0
52,CASH_OUT,7484125.12,C99129129,7484125.12,0.0,C1179262893,62896.23,7547021.36,1,0
184,CASH_IN,252344.09,C1951867463,48451.0,300795.09,C146108284,1819152.07,1566807.98,0,0
13,CASH_OUT,591969.96,C1895898541,191857.47,0.0,C1413597807,236824.29,691987.75,0,0
487,PAYMENT,1866.28,C1701481481,120.0,0.0,M213349212,0.0,0.0,0,0
13,CASH_IN,160785.05,C1769049310,1002953.13,1163738.18,C759802485,1961635.31,1842782.17,0,0
729,TRANSFER,90026.9,C2144761776,90026.9,0.0,C514777944,0.0,0.0,1,0
675,CASH_OUT,950766.15,C1344002266,950766.15,0.0,C837820627,0.0,950766.15,1,0
358,CASH_IN,232370.19,C604786115,465535.45,697905.64,C1258831177,465402.61,233032.42,0,0
285,TRANSFER,411566.7,C24910757,411566.7,0.0,C1647415714,0.0,0.0,1,0
253,CASH_IN,131066.58,C110044061,7853347.1,7984413.68,C1959902093,194094.34,63027.77,0,0
182,TRANSFER,1486052.97,C204628834,1486052.97,0.0,C1711881431,0.0,0.0,1,0
275,TRANSFER,21323.28,C498498940,21323.28,0.0,C490070900,0.0,0.0,1,0
138,CASH_IN,22931.64,C692169026,2582107.1,2605038.74,C983733329,698629.53,675697.89,0,0
260,PAYMENT,7919.82,C891731071,101004.0,93084.18,M57861014,0.0,0.0,0,0
129,CASH_OUT,100133.0,C1103395579,32034.0,0.0,C51879818,1572795.16,1672928.16,0,0
186,CASH_OUT,179321.12,C1705629934,179321.12,0.0,C848134520,0.0,179321.12,1,0
229,TRANSFER,143332.0,C238846590,143332.0,0.0,C163992807,0.0,0.0,1,0
164,PAYMENT,12590.93,C989778597,0.0,0.0,M1482603143,0.0,0.0,0,0
303,PAYMENT,12165.71,C1893179167,26796.0,14630.29,M1605559637,0.0,0.0,0,0
207,CASH_IN,252371.16,C658331272,193524.19,445895.34,C1889332494,2073120.14,1820748.98,0,0
11,PAYMENT,388.35,C1430576724,363413.91,363025.57,M1726690345,0.0,0.0,0,0
300,CASH_IN,279579.94,C229110420,25163.0,304742.94,C387944228,113762.92,0.0,0,0
307,TRANSFER,272187.2,C961503749,272187.2,0.0,C1831005460,0.0,0.0,1,0
300,PAYMENT,7647.77,C367647840,0.0,0.0,M2120725522,0.0,0.0,0,0
45,PAYMENT,107.01,C1975351940,11542.0,11434.99,M1618783539,0.0,0.0,0,0
340,CASH_OUT,4677358.76,C171367749,4677358.76,0.0,C725544013,0.0,4677358.76,1,0
632,CASH_OUT,480404.03,C6427083,480404.03,0.0,C1751510346,40564.78,520968.81,1,0
18,CASH_OUT,147668.56,C2140470360,0.0,0.0,C175041411,1790100.75,1937769.31,0,0
477,CASH_OUT,9639524.7,C560583390,9639524.7,0.0,C1975522590,0.0,9639524.7,1,0
40,PAYMENT,5032.65,C1168967020,1570.0,0.0,M2118760272,0.0,0.0,0,0
139,CASH_IN,235315.81,C1994641480,416385.17,651700.98,C1108219853,3648910.5,3413594.69,0,0
19,CASH_IN,117148.14,C1455101098,4923454.64,5040602.78,C1075798794,2840118.52,2640396.86,0,0
340,TRANSFER,92145.4,C1372492756,92145.4,0.0,C1868659811,0.0,0.0,1,0
185,CASH_OUT,489111.71,C13133060,489111.71,0.0,C229005424,0.0,489111.71,1,0
109,CASH_OUT,126375.17,C1736726302,126375.17,0.0,C1409221160,0.0,126375.17,1,0
236,TRANSFER,4121986.59,C155774205,4121986.59,0.0,C719125515,0.0,0.0,1,0
204,PAYMENT,1427.05,C1996142221,0.0,0.0,M788211145,0.0,0.0,0,0
99,CASH_OUT,130653.37,C2001925235,130653.37,0.0,C238467459,89246.77,219900.14,1,0
141,TRANSFER,775567.4,C520971512,30368.0,0.0,C358978572,1511616.01,2287183.42,0,0
279,TRANSFER,536624.41,C1035541766,536624.41,536624.41,C1100697970,0.0,0.0,1,1
180,TRANSFER,5363594.86,C2003297208,5363594.86,0.0,C747248533,0.0,0.0,1,0
270,TRANSFER,395531.72,C497404985,395531.72,0.0,C1272345661,0.0,0.0,1,0
41,CASH_OUT,153006.64,C2015595159,5533.0,0.0,C679946991,660292.89,813299.53,0,0
381,CASH_OUT,174099.84,C402724209,20117.0,0.0,C1126143706,95727.82,269827.67,0,0
386,TRANSFER,1975271.77,C109944074,1975271.77,0.0,C88316037,0.0,0.0,1,0
406,CASH_OUT,9173.06,C527814350,9173.06,0.0,C594518473,0.0,9173.06,1,0
390,TRANSFER,1195842.37,C257290900,1195842.37,0.0,C1552849727,0.0,0.0,1,0
80,CASH_OUT,244814.12,C696147355,244814.12,0.0,C1941798570,7106855.47,7351669.59,1,0
404,CASH_IN,152039.49,C520666840,270.0,152309.49,C744611245,63226.39,0.0,0,0
40,CASH_IN,22930.32,C1861670140,1399610.06,1422540.38,C1720627312,164245.05,141314.73,0,0
248,CASH_OUT,18035.14,C1218999932,18035.14,0.0,C463930958,0.0,18035.14,1,0
133,CASH_IN,14820.48,C2121142929,16081632.08,16096452.56,C1225212572,58932.23,44111.75,0,0
185,CASH_OUT,213914.62,C1624764325,21055.0,0.0,C1002530793,5188196.34,5402110.96,0,0
139,CASH_IN,436113.22,C2127035882,22998.0,459111.22,C2007612840,306608.78,0.0,0,0
577,CASH_OUT,141730.2,C1282179379,141730.2,0.0,C1943218565,439133.62,580863.82,1,0
275,PAYMENT,838.63,C361348032,30501.0,29662.37,M128211048,0.0,0.0,0,0
253,CASH_OUT,202610.78,C1593079327,40014.0,0.0,C1079859894,0.0,327168.7,0,0
442,TRANSFER,2758096.0,C1294538821,2758096.0,0.0,C651427607,0.0,0.0,1,0
308,CASH_IN,26961.1,C1451808461,1014188.43,1041149.52,C384556491,150775.2,123814.1,0,0
652,TRANSFER,80397.86,C1839358501,80397.86,0.0,C1153377397,0.0,0.0,1,0
146,CASH_OUT,322329.78,C2110396645,322329.78,0.0,C842496101,115917.67,438247.45,1,0
643,CASH_OUT,4222595.06,C4856718,4222595.06,0.0,C488060391,0.0,4222595.06,1,0
323,PAYMENT,12479.14,C1785467514,15039.0,2559.86,M743435869,0.0,0.0,0,0
731,TRANSFER,147186.94,C1013069669,147186.94,0.0,C1655602731,0.0,0.0,1,0
43,PAYMENT,3060.66,C1852462869,2746.0,0.0,M924183634,0.0,0.0,0,0
440,CASH_OUT,1102791.66,C1074110688,1102791.66,0.0,C528690672,2677101.89,3779893.55,1,0
15,PAYMENT,12754.2,C963762028,21112.0,8357.8,M1014046497,0.0,0.0,0,0
307,CASH_IN,161627.33,C890447086,1910501.01,2072128.34,C2047630458,5855304.44,5693677.11,0,0
14,CASH_IN,337200.11,C1781567743,1032183.07,1369383.18,C823008246,165695.51,218511.85,0,0
250,CASH_OUT,2374490.77,C1113922193,2374490.77,0.0,C643624257,1429190.9,3803681.67,1,0
443,CASH_OUT,1162672.01,C154007666,1162672.01,0.0,C184163720,5026373.25,6189045.26,1,0
16,CASH_OUT,25584.69,C87513190,9240.0,0.0,C1077188653,0.0,0.0,0,0
538,CASH_OUT,2136099.59,C615843583,2136099.59,0.0,C634573611,466582.86,2602682.46,1,0
154,PAYMENT,3763.67,C283534765,11253.0,7489.33,M1945282865,0.0,0.0,0,0
133,CASH_OUT,899782.7,C1241123022,899782.7,0.0,C28614156,106863.62,1006646.32,1,0
181,CASH_IN,163984.74,C322178880,8015688.27,8179673.01,C2134366357,4774920.99,4610936.25,0,0
562,CASH_OUT,8208916.0,C135981249,8208916.0,0.0,C1929001854,543017.19,8751933.19,1,0
322,CASH_OUT,20986.02,C142790245,20986.02,0.0,C592056924,3259785.07,3280771.09,1,0
485,CASH_OUT,2755588.11,C164780972,2755588.11,0.0,C380842084,2758109.87,5513697.98,1,0
453,TRANSFER,134725.66,C1443740367,134725.66,0.0,C465493916,0.0,0.0,1,0
278,TRANSFER,189946.03,C1783143935,0.0,0.0,C571909299,218718.64,408664.67,0,0
135,CASH_OUT,57228.15,C501605661,50283.0,0.0,C1963994638,586634.67,643862.82,0,0
463,CASH_OUT,219300.76,C1410654808,219300.76,0.0,C1763889280,19058370.95,19277671.71,1,0
117,TRANSFER,466359.63,C916181834,466359.63,0.0,C2076493196,0.0,0.0,1,0
376,PAYMENT,18847.62,C1456227345,0.0,0.0,M1257871067,0.0,0.0,0,0
154,CASH_OUT,164481.3,C899147672,0.0,0.0,C47907847,734113.05,898594.34,0,0
397,PAYMENT,19248.21,C1526949075,0.0,0.0,M453769645,0.0,0.0,0,0
335,PAYMENT,5132.34,C1846089524,0.0,0.0,M1140324245,0.0,0.0,0,0
94,CASH_OUT,460635.82,C1563063305,460635.82,0.0,C262427288,544728.69,1005364.51,1,0
189,CASH_OUT,2339743.18,C1675131101,2339743.18,0.0,C550055858,0.0,2339743.18,1,0
349,PAYMENT,52955.19,C1002218064,63576.0,10620.81,M38566015,0.0,0.0,0,0
160,CASH_IN,16569.71,C1089875259,82893.0,99462.71,C327149900,4495929.85,4479360.14,0,0
156,CASH_OUT,518963.9,C2117112892,56976.0,0.0,C884399304,196544.29,715508.2,0,0
308,PAYMENT,6199.63,C1133029028,99348.0,93148.37,M1742284815,0.0,0.0,0,0
165,PAYMENT,18161.61,C280876836,59.0,0.0,M1316355387,0.0,0.0,0,0
404,TRANSFER,932691.0,C596444681,932691.0,0.0,C257667736,0.0,0.0,1,0
250,CASH_IN,130613.74,C309820354,11134.0,141747.74,C563318000,0.0,0.0,0,0
210,CASH_OUT,53840.71,C1554212166,0.0,0.0,C1596448788,636330.77,690171.49,0,0
409,CASH_OUT,10000000.0,C97242201,10000000.0,0.0,C786701128,8496.86,10008496.86,1,0
133,CASH_IN,133117.23,C360662356,10796804.8,10929922.03,C1802096537,722508.51,589391.28,0,0
462,CASH_OUT,4342582.37,C978314426,4342582.37,0.0,C1219260366,5398482.58,9741064.96,1,0
285,CASH_IN,234282.64,C1437551305,5152874.97,5387157.61,C1716334419,2132718.36,1898435.72,0,0
550,CASH_OUT,85303.24,C2043137760,85303.24,0.0,C1330770993,0.0,85303.24,1,0
304,CASH_OUT,120413.32,C1686720694,0.0,0.0,C814373311,167846.31,288259.63,0,0
354,TRANSFER,69878.14,C1182199361,69878.14,0.0,C1178014735,0.0,0.0,1,0
375,PAYMENT,11666.35,C94007063,193521.0,181854.65,M1019592420,0.0,0.0,0,0
612,CASH_OUT,49423.31,C329967562,49423.31,0.0,C1801110858,314742.75,364166.06,1,0
23,PAYMENT,268.88,C285392116,0.0,0.0,M2054264659,0.0,0.0,0,0
331,CASH_IN,14242.85,C1006569360,1787.0,16029.85,C1639049633,9106.05,0.0,0,0
360,TRANSFER,882011.04,C1756642124,882011.04,0.0,C1851353200,0.0,0.0,1,0
339,CASH_OUT,6515.64,C1003695704,6515.64,0.0,C1822078212,15607.94,22123.59,1,0
462,TRANSFER,46190.9,C2067653411,46190.9,0.0,C1402116137,0.0,0.0,1,0
569,CASH_OUT,2561698.04,C694643897,2561698.04,0.0,C210678404,93471.68,2655169.72,1,0
183,CASH_OUT,114675.15,C1222997884,0.0,0.0,C341157858,525536.14,640211.29,0,0
255,CASH_OUT,83165.81,C433494582,119593.05,36427.24,C1925643331,149043.77,232209.57,0,0
325,CASH_OUT,47725.54,C910836278,0.0,0.0,C567273070,616513.71,664239.26,0,0
201,CASH_OUT,61898.35,C2683932,16110.0,0.0,C191719696,1215272.14,1277170.48,0,0
264,CASH_IN,115233.53,C1847534014,2438718.28,2553951.82,C1214962157,728902.41,613668.87,0,0
248,CASH_OUT,10000000.0,C494814442,10000000.0,0.0,C242619213,9522166.24,19522166.24,1,0
276,CASH_IN,372046.61,C1378629459,6938917.8,7310964.41,C156358282,795031.6,422984.99,0,0
130,CASH_IN,40603.18,C1795800327,5462693.77,5503296.95,C807210147,2148553.94,2107950.76,0,0
